,ave,std,max,min
947,4.652646666666667,3.0747425944463016,71.0,-42.0
948,4.582233333333333,3.191141734258447,78.0,-58.0
949,4.52532,3.8103318781693383,92.0,-51.0
950,4.480173333333333,2.950721654388539,49.0,-31.0
951,4.39474,2.8880332299518727,41.0,-28.0
952,4.55174,3.9485271825723505,129.0,-104.0
953,4.835093333333333,3.0492798787048194,44.0,-32.0
954,5.089793333333334,3.4021671018478026,62.0,-46.0
955,4.9851133333333335,3.752600733789479,71.0,-55.0
956,5.035913333333333,3.5738889252982142,66.0,-55.0
957,4.708013333333334,3.9070985256685664,135.0,-116.0
958,4.613406666666667,4.682637978954295,101.0,-95.0
959,4.809253333333333,4.022048013341425,82.0,-61.0
960,4.830593333333334,3.9285159542596886,75.0,-70.0
961,4.71644,4.142625753720407,98.0,-68.0
962,4.85368,3.476916888653941,50.0,-38.0
963,4.777113333333333,3.498282881697299,87.0,-62.0
964,4.703026666666666,4.379108130263779,163.0,-145.0
965,4.4879066666666665,3.420058244622675,51.0,-35.0
966,4.65482,4.05778681941595,77.0,-77.0
967,4.7668,4.58029958492112,139.0,-111.0
968,4.776093333333334,3.2547078351381256,39.0,-33.0
969,4.878193333333333,3.7443143478107968,80.0,-50.0
970,4.878806666666667,5.470511099147879,127.0,-135.0
971,4.883653333333333,3.4796471333719134,46.0,-36.0
972,4.704986666666667,4.579567696055758,136.0,-101.0
973,4.63046,4.654791578108616,136.0,-121.0
974,4.7709866666666665,3.2054195863548114,37.0,-37.0
975,4.632133333333333,3.390011415428892,46.0,-39.0
976,4.72902,4.591757514051359,100.0,-108.0
977,4.54504,3.729916551378847,73.0,-82.0
978,4.77506,6.9579986170376875,158.0,-168.0
979,4.7341066666666665,3.9078351905449393,80.0,-53.0
980,4.773793333333334,4.0377005705551685,106.0,-101.0
981,4.69386,4.805001445090929,117.0,-93.0
982,4.769493333333333,4.880977924855385,103.0,-101.0
983,4.70306,6.051346745013284,147.0,-160.0
984,4.6169,4.52026738981761,88.0,-76.0
985,4.829533333333333,5.008487630866682,117.0,-121.0
986,4.76128,3.690641800623933,59.0,-48.0
987,5.024026666666667,4.079349661393748,73.0,-76.0
988,4.900406666666667,6.148480017586927,134.0,-130.0
989,4.926506666666667,4.10555774943979,79.0,-72.0
990,4.735613333333333,4.546526604253329,96.0,-78.0
991,4.7821066666666665,4.818577655272666,119.0,-120.0
992,4.71542,5.682313743672544,192.0,-131.0
993,4.7256,4.671724535978935,112.0,-134.0
994,4.587646666666667,4.333273194349286,110.0,-74.0
995,4.61244,4.13714612016385,99.0,-83.0
996,4.82892,4.10538719184439,79.0,-66.0
997,4.7738,5.555648116542296,170.0,-148.0
998,4.747133333333333,4.256706776281333,76.0,-67.0
999,4.605606666666667,4.0781137108592835,74.0,-75.0
1000,4.704913333333334,5.2180844552247425,118.0,-125.0
1001,4.79364,4.6353251010033745,116.0,-100.0
1002,4.926066666666666,4.005379817529432,79.0,-52.0
1003,4.700433333333334,5.938607714997922,221.0,-183.0
1004,4.960546666666667,5.3979512490394725,96.0,-99.0
1005,4.834573333333333,4.112029516333815,74.0,-65.0
1006,4.727673333333334,4.994069595513234,90.0,-73.0
1007,4.743686666666667,4.282135649384197,83.0,-77.0
1008,4.7986,4.714884188137893,122.0,-111.0
1009,4.939453333333334,4.113795521159604,69.0,-40.0
1010,4.862253333333333,4.432433135300769,116.0,-88.0
1011,4.9794133333333335,5.937853532760757,125.0,-104.0
1012,4.69344,5.151043698909434,106.0,-93.0
1013,4.70966,5.038469204584481,151.0,-97.0
1014,4.94568,4.165612202277931,77.0,-69.0
1015,4.753806666666667,3.5923494924336166,46.0,-41.0
1016,4.75806,6.070664767788738,231.0,-180.0
1017,4.566706666666667,5.094967773394938,141.0,-108.0
1018,4.5881066666666666,5.607383837433659,90.0,-145.0
1019,4.565713333333333,5.317760520024874,127.0,-110.0
1020,4.692973333333334,4.717657928951376,100.0,-75.0
1021,4.609466666666667,5.587479919286918,161.0,-152.0
1022,4.708433333333334,4.451884358416987,75.0,-58.0
1023,4.643926666666666,4.568291902877371,111.0,-85.0
1024,4.600733333333333,5.8373315785972455,153.0,-168.0
1025,4.796493333333333,4.899772622795938,98.0,-72.0
1026,4.686586666666667,9.119953576609392,276.0,-322.0
1027,4.544793333333334,5.658632964312352,150.0,-159.0
1028,4.50294,6.70362670105814,277.0,-193.0
1029,4.783886666666667,4.739227584287992,95.0,-88.0
1030,4.79224,5.820973143778361,91.0,-77.0
1031,4.9523866666666665,5.852719140077636,141.0,-134.0
1032,4.63912,5.375368352292967,150.0,-151.0
1033,4.4566,3.7972252017486245,55.0,-39.0
1034,4.715726666666667,5.8602284614572,268.0,-183.0
1035,4.623366666666667,5.167451855858305,133.0,-97.0
1036,4.761866666666666,7.165779429914641,193.0,-196.0
1037,4.622233333333333,6.012038476501392,155.0,-108.0
1038,4.764926666666667,6.989501142103323,209.0,-181.0
1039,5.0437,5.888797967011319,165.0,-132.0
1040,5.02878,5.76150209097497,102.0,-97.0
1041,4.9242333333333335,5.617085521563111,147.0,-79.0
1042,5.032393333333333,4.742384836772369,92.0,-91.0
1043,4.802786666666667,5.464703650494582,114.0,-96.0
1044,4.8393266666666666,4.623544087352084,71.0,-64.0
1045,4.726146666666667,5.567517489883819,159.0,-124.0
1046,4.680866666666667,4.951916537268324,130.0,-111.0
1047,4.444646666666666,6.315518604753732,133.0,-107.0
1048,4.488813333333334,4.537067932603433,81.0,-81.0
1049,4.675066666666667,4.5918259506786585,84.0,-62.0
1050,4.643886666666667,7.481651541909326,176.0,-180.0
1051,4.731486666666667,6.075909262624375,111.0,-131.0
1052,4.845766666666667,4.940226187580293,116.0,-104.0
1053,4.5617,7.837468295484745,193.0,-185.0
1054,4.6054466666666665,7.771613538191548,159.0,-188.0
1055,4.942173333333334,5.282772201016849,73.0,-75.0
1056,4.839226666666667,5.101622498019917,137.0,-161.0
1057,4.77034,7.77422831380962,321.0,-264.0
1058,4.886613333333333,4.525959201377483,82.0,-95.0
1059,4.76074,3.9511397590782975,50.0,-38.0
1060,4.565206666666667,5.761033126732288,116.0,-122.0
1061,4.74372,4.940823477907734,96.0,-113.0
1062,4.727846666666666,6.169806561520028,117.0,-95.0
1063,4.96794,6.937049779322447,230.0,-184.0
1064,4.866406666666666,5.09679500634969,112.0,-90.0
1065,4.759,6.03724125644707,110.0,-123.0
1066,4.6219133333333335,5.497401078262316,226.0,-146.0
1067,4.64612,6.390366801484798,229.0,-178.0
1068,4.6326,7.893819058132053,241.0,-283.0
1069,4.597666666666667,5.545600019843307,83.0,-94.0
1070,4.591353333333333,8.484920026785243,376.0,-409.0
1071,4.529833333333333,6.11052307325953,137.0,-127.0
1072,4.724406666666667,4.689641237115598,82.0,-79.0
1073,4.937726666666666,7.190004636512185,167.0,-123.0
1074,4.68136,6.208759850007018,127.0,-123.0
1075,4.617693333333333,6.2656010616965805,155.0,-116.0
1076,4.625206666666666,5.90860920197866,104.0,-83.0
1077,4.656433333333333,7.111628911906242,205.0,-147.0
1078,4.71812,5.95472529934191,88.0,-104.0
1079,4.59862,5.597434201256642,158.0,-115.0
1080,4.785126666666667,5.780642890097695,121.0,-127.0
1081,4.88562,4.913729559155774,72.0,-58.0
1082,4.67926,5.6253720011332895,128.0,-135.0
1083,4.859506666666666,6.690696032006799,168.0,-133.0
1084,4.804246666666667,5.196896575590315,108.0,-88.0
1085,4.97878,6.142040476042258,108.0,-95.0
1086,4.811733333333334,9.457816802212513,407.0,-300.0
1087,4.792993333333333,5.6010895417453614,82.0,-65.0
1088,4.821193333333333,5.67036822994133,120.0,-128.0
1089,4.883226666666666,5.649270461779458,133.0,-144.0
1090,4.892686666666667,5.4379635580003605,109.0,-99.0
1091,4.91098,8.785805030961418,237.0,-246.0
1092,4.832873333333334,7.051588486052159,162.0,-126.0
1093,4.773513333333334,10.853630535376672,385.0,-396.0
1094,4.76052,33.9330325641686,1037.0,-1305.0
1095,5.04106,12.252790768458047,256.0,-220.0
1096,4.49514,8.413872374560295,149.0,-212.0
1097,4.461946666666667,6.572883686973978,135.0,-126.0
1098,4.543473333333333,9.26771615194596,279.0,-245.0
1099,4.3235,7.079505294343296,128.0,-115.0
1100,4.493106666666667,6.971093395078688,112.0,-111.0
1101,4.854853333333334,5.8426044436820685,120.0,-119.0
1102,4.814246666666667,5.2842818991852445,199.0,-152.0
1103,4.824073333333334,8.903300414247742,266.0,-209.0
1104,4.595666666666666,9.019319461192506,203.0,-176.0
1105,4.70916,6.537708342526134,143.0,-106.0
1106,4.45394,5.786642812947213,154.0,-113.0
1107,4.80314,6.940431346175957,177.0,-141.0
1108,4.75642,6.922220854938375,142.0,-145.0
1109,4.520293333333333,6.1195150546198445,171.0,-191.0
1110,4.437893333333333,5.297904920557358,131.0,-113.0
1111,4.819426666666667,6.1260659041926715,142.0,-105.0
1112,4.852046666666666,5.679121835928603,121.0,-99.0
1113,4.787,6.941716808509861,157.0,-143.0
1114,4.694393333333333,8.174586027704017,239.0,-214.0
1115,4.546,7.012536286615646,185.0,-186.0
1116,4.435666666666667,4.250856582788165,65.0,-51.0
1117,4.3694733333333335,5.988829760187005,167.0,-149.0
1118,4.500526666666667,7.757795280353367,149.0,-171.0
1119,4.735406666666667,8.204833077513587,164.0,-123.0
1120,4.4540733333333336,5.882276323764513,102.0,-98.0
1121,4.656313333333333,5.616222017942364,118.0,-127.0
1122,4.6528,5.707189849079827,114.0,-78.0
1123,4.442773333333333,6.100972593589714,121.0,-126.0
1124,4.456013333333333,10.03202286595484,324.0,-364.0
1125,4.69224,6.779202767754807,113.0,-106.0
1126,4.70134,6.111805344208625,95.0,-95.0
1127,4.45948,7.4472371524752745,198.0,-143.0
1128,4.329933333333333,7.055731184730082,113.0,-109.0
1129,4.2499,6.141324077841537,134.0,-113.0
1130,4.184106666666667,9.318731154344873,245.0,-251.0
1131,4.164386666666666,8.080913254796707,303.0,-240.0
1132,4.317053333333333,8.862483519942355,214.0,-185.0
1133,4.1554866666666666,5.991959327882615,113.0,-92.0
1134,4.224113333333333,7.396672086297226,178.0,-160.0
1135,4.377313333333333,5.813191888841144,93.0,-79.0
1136,4.50514,5.00610633670564,127.0,-76.0
1137,4.507933333333333,5.799782867668206,103.0,-86.0
1138,4.34646,9.108423494633437,211.0,-182.0
1139,4.462846666666667,8.004157674197998,284.0,-149.0
1140,4.305713333333333,5.78305879124091,117.0,-110.0
1141,4.404786666666666,6.680925483762786,138.0,-124.0
1142,4.24498,10.317450967409364,339.0,-249.0
1143,4.22834,5.569913913518475,96.0,-108.0
1144,4.362826666666667,6.848656523041341,155.0,-249.0
1145,4.152406666666667,12.625220850185778,316.0,-269.0
1146,4.33644,8.24849370354304,208.0,-180.0
1147,4.089613333333333,6.128606680909445,102.0,-88.0
1148,4.2077,5.126998077243827,82.0,-73.0
1149,4.1991266666666665,8.666597331326228,265.0,-214.0
1150,4.26558,7.553597882855108,162.0,-170.0
1151,4.149006666666667,6.497271615343258,135.0,-116.0
1152,4.363786666666667,7.00159120555356,204.0,-233.0
1153,4.401973333333333,7.131423174042155,216.0,-230.0
1154,4.21164,8.689401506915784,193.0,-177.0
1155,4.431793333333333,11.954077429217898,430.0,-374.0
1156,4.374506666666667,7.9978212360775105,186.0,-171.0
1157,4.362233333333333,7.563665892883367,199.0,-204.0
1158,4.568053333333333,7.49691114848869,180.0,-135.0
1159,4.4572,7.355225499983964,180.0,-153.0
1160,4.351286666666667,6.749206473584559,126.0,-125.0
1161,4.460306666666667,5.705240991502523,111.0,-100.0
1162,4.522753333333333,6.521235501235328,101.0,-98.0
1163,4.23064,5.825175654708568,123.0,-101.0
1164,4.298933333333333,8.203892219827077,195.0,-187.0
1165,4.260886666666667,6.561040958736043,186.0,-172.0
1166,4.277566666666667,6.79586182691168,165.0,-174.0
1167,4.254566666666666,6.467452976136912,151.0,-109.0
1168,4.35496,8.03052385135338,218.0,-186.0
1169,4.7377,7.495383017683434,183.0,-169.0
1170,4.75042,7.149254779524881,134.0,-131.0
1171,4.64914,9.259345306062588,294.0,-268.0
1172,4.66412,7.308832607593858,151.0,-121.0
1173,4.519306666666667,7.287667755871171,145.0,-107.0
1174,4.66574,8.629723831036308,207.0,-213.0
1175,4.65628,10.223031186038261,277.0,-179.0
1176,4.41442,9.002629414741888,235.0,-197.0
1177,4.62332,6.737659446570853,153.0,-136.0
1178,4.536433333333333,7.278748918149395,193.0,-195.0
1179,4.593773333333333,10.384394323515389,274.0,-239.0
1180,4.57808,28.761916344925265,941.0,-972.0
1181,4.36474,11.067808637740969,228.0,-340.0
1182,4.42526,8.101106804131335,155.0,-160.0
1183,4.31418,8.071564817018071,120.0,-96.0
1184,4.3431,15.357890745652142,518.0,-482.0
1185,4.383506666666666,6.994255411932519,140.0,-115.0
1186,4.3478,6.154448337711698,95.0,-76.0
1187,4.3196666666666665,7.810269728012624,176.0,-180.0
1188,4.396226666666666,4.672935195082902,88.0,-106.0
1189,4.29516,6.654577557121846,114.0,-121.0
1190,4.083553333333334,8.604618862579603,207.0,-158.0
1191,4.199486666666667,11.125841255029354,541.0,-542.0
1192,4.15226,6.5652421312364115,199.0,-192.0
1193,4.12892,8.383426994926033,198.0,-206.0
1194,4.526726666666667,11.34916139523319,384.0,-355.0
1195,4.314893333333333,5.608201006984841,136.0,-141.0
1196,4.326726666666667,6.849602114888361,126.0,-130.0
1197,4.48082,7.722085404752181,142.0,-121.0
1198,4.680526666666666,10.796777941839023,304.0,-271.0
1199,4.444,15.706784161219142,489.0,-387.0
1200,4.334446666666667,7.382376001238245,176.0,-146.0
1201,4.421853333333333,8.618929651537044,186.0,-154.0
1202,4.388873333333334,10.345873466167115,282.0,-277.0
1203,4.459693333333333,7.579115053389951,156.0,-133.0
1204,4.42558,11.700227959281904,423.0,-378.0
1205,4.614246666666666,8.01952636493222,153.0,-173.0
1206,4.568086666666667,6.650912150728284,139.0,-133.0
1207,4.45632,10.692127985965772,426.0,-355.0
1208,4.2993,5.485683196114609,90.0,-85.0
1209,4.640106666666667,7.882589106591969,168.0,-143.0
1210,4.618293333333333,7.83721822463508,231.0,-183.0
1211,4.7056933333333335,11.208958077845452,417.0,-284.0
1212,4.691133333333333,7.938740971103475,188.0,-172.0
1213,4.85512,7.225844209347693,111.0,-93.0
1214,4.510753333333334,14.919972578271286,625.0,-530.0
1215,4.32184,7.932691758269923,167.0,-162.0
1216,4.326946666666666,9.394430313362715,257.0,-246.0
1217,4.319766666666666,8.949393828069484,266.0,-166.0
1218,4.4270933333333335,9.500386992133999,300.0,-239.0
1219,4.541666666666667,7.05041903801561,157.0,-161.0
1220,4.464506666666667,8.965466863876236,362.0,-363.0
1221,4.461433333333333,7.123447496513454,229.0,-186.0
1222,4.647546666666667,7.051245855516809,228.0,-167.0
1223,4.93626,11.836261706848491,421.0,-451.0
1224,4.62844,6.476692274354669,152.0,-130.0
1225,4.669573333333333,8.874986384243698,297.0,-219.0
1226,4.5447,8.795437319511233,294.0,-182.0
1227,4.57632,5.121903632138359,113.0,-78.0
1228,4.575706666666667,8.201606160355398,162.0,-212.0
1229,4.723693333333333,7.348019319191283,151.0,-142.0
1230,4.49808,8.61892326333099,182.0,-187.0
1231,4.496126666666667,10.905725311180328,370.0,-389.0
1232,4.245613333333333,7.383528348093116,264.0,-189.0
1233,4.591093333333333,9.55331375893451,254.0,-219.0
1234,4.434593333333333,15.027793390862483,435.0,-472.0
1235,4.60158,6.330061766534862,116.0,-94.0
1236,4.60898,11.411702394440407,345.0,-335.0
1237,4.783133333333334,6.789496507889306,175.0,-111.0
1238,4.84142,21.983974186159788,907.0,-1085.0
1239,4.79304,8.23403462590332,215.0,-219.0
1240,4.5196,9.28667598169578,193.0,-194.0
1241,4.576693333333333,7.017203128043288,157.0,-148.0
1242,4.838953333333333,138.95293818447317,5115.0,-4079.0
1243,4.773413333333333,14.229551703529998,226.0,-180.0
1244,4.846886666666666,5.409297986848228,88.0,-74.0
1245,4.719546666666667,4.7215761368809535,96.0,-73.0
1246,4.57076,5.627019706565089,176.0,-143.0
1247,4.31942,4.060631410891213,91.0,-71.0
1248,4.374293333333333,4.158548599868141,160.0,-113.0
1249,4.607953333333334,3.4194986032497328,73.0,-67.0
1250,4.502153333333333,3.59239401121134,75.0,-61.0
1251,4.62174,3.9539520647886217,77.0,-61.0
1252,4.5980533333333335,4.090465795386272,74.0,-78.0
1253,4.52248,3.870597868519246,90.0,-67.0
1254,4.481846666666667,3.8572558871960716,70.0,-65.0
1255,4.39144,3.3227591443340487,46.0,-39.0
1256,4.70844,4.006575401850022,156.0,-140.0
1257,4.7259,4.61843891986463,226.0,-178.0
1258,4.79996,4.249126698383798,111.0,-98.0
1259,4.615106666666667,4.295285025673915,102.0,-106.0
1260,4.6276866666666665,3.162086248099266,58.0,-48.0
1261,4.583913333333333,3.757254227786266,107.0,-79.0
1262,4.469093333333333,3.422952364354707,99.0,-55.0
1263,4.53372,5.445125706313833,261.0,-225.0
1264,4.561233333333333,4.754544617190203,147.0,-113.0
1265,4.69422,3.041910629807391,46.0,-34.0
1266,4.630013333333333,3.349435473520202,77.0,-62.0
1267,4.476473333333334,3.6583679039056505,145.0,-123.0
1268,4.520626666666667,2.979513448639698,33.0,-28.0
1269,4.278286666666666,3.6720820287313476,76.0,-64.0
1270,4.65002,3.9139352905819815,88.0,-75.0
1271,4.72368,4.59972915590205,87.0,-96.0
1272,4.443773333333334,2.8949106662107305,42.0,-32.0
1273,4.60542,3.451340710789265,69.0,-79.0
1274,4.53986,3.199654059265469,55.0,-41.0
1275,4.450306666666667,2.959227762916407,30.0,-20.0
1276,4.598433333333333,3.6358344765456287,82.0,-56.0
1277,4.446266666666666,3.8957516058854917,130.0,-100.0
1278,4.63342,4.032830378498342,126.0,-95.0
1279,4.4720466666666665,3.288117600685524,109.0,-95.0
1280,4.632386666666667,3.329883034676902,54.0,-40.0
1281,4.4451,4.609738349904945,94.0,-87.0
1282,4.618033333333333,3.7599559900814272,74.0,-56.0
1283,4.686553333333333,3.553094709831933,57.0,-45.0
1284,4.40462,3.211074284761059,40.0,-42.0
1285,4.727026666666666,5.155059268026179,159.0,-151.0
1286,4.98134,5.883623253111177,179.0,-137.0
1287,4.84188,3.8386042990675358,84.0,-71.0
1288,4.596626666666666,3.201289054266466,42.0,-38.0
1289,4.404213333333334,4.44002211028254,169.0,-120.0
1290,4.654813333333333,4.616217957189313,89.0,-81.0
1291,4.72358,4.824980191996546,138.0,-95.0
1292,4.527286666666667,4.531945023349267,87.0,-99.0
1293,4.248213333333333,4.433194615163975,105.0,-90.0
1294,4.52484,4.414140105609753,97.0,-93.0
1295,4.439686666666667,4.10198583742163,83.0,-70.0
1296,4.577026666666667,4.89004836136025,132.0,-106.0
1297,4.69478,4.922028944184791,117.0,-147.0
1298,4.619773333333334,3.9051994425176453,59.0,-44.0
1299,4.545946666666667,3.7005522377614555,56.0,-42.0
1300,4.503026666666667,3.670649442592472,123.0,-62.0
1301,4.244526666666666,3.5122379780883755,57.0,-46.0
1302,4.286913333333334,3.533226659928064,72.0,-51.0
1303,4.34142,4.392799528188294,108.0,-99.0
1304,4.448053333333333,3.540543994948717,76.0,-62.0
1305,4.42792,4.51291113540319,116.0,-90.0
1306,4.351233333333333,5.192266834096138,161.0,-181.0
1307,4.4081133333333336,4.2351241322616495,90.0,-57.0
1308,4.370213333333333,5.322315060329127,164.0,-146.0
1309,4.53252,4.205037494704284,89.0,-78.0
1310,4.4363133333333336,4.389884487743117,109.0,-97.0
1311,4.41654,5.259989120233073,119.0,-116.0
1312,4.496846666666666,5.764518909184349,111.0,-111.0
1313,4.661833333333333,4.619574898411884,122.0,-116.0
1314,4.586686666666667,4.48468127863397,90.0,-77.0
1315,4.43298,4.48789660394557,129.0,-117.0
1316,4.3707,4.684280214348928,129.0,-99.0
1317,4.322186666666667,4.767281608175505,96.0,-80.0
1318,4.47028,4.568020997511456,98.0,-70.0
1319,4.6185,4.053142065493225,63.0,-58.0
1320,4.630593333333334,4.019215480071045,103.0,-89.0
1321,4.461133333333334,5.659537930316055,135.0,-120.0
1322,4.427786666666667,3.3226784630931943,34.0,-32.0
1323,4.35038,3.783658189644246,59.0,-47.0
1324,4.609206666666666,4.7867692645132625,126.0,-126.0
1325,4.422353333333334,5.649045678100804,151.0,-109.0
1326,4.38346,3.787152938367095,55.0,-50.0
1327,4.315993333333333,6.049272036471554,144.0,-282.0
1328,4.254786666666667,3.5635686815279994,47.0,-36.0
1329,4.513326666666667,4.091316087243532,75.0,-56.0
1330,4.635866666666667,3.868341592465699,55.0,-43.0
1331,4.4745333333333335,4.937228030351955,98.0,-98.0
1332,4.406526666666666,4.791548371406421,101.0,-102.0
1333,4.478406666666666,5.203776281689367,112.0,-96.0
1334,4.69766,5.530485310186178,167.0,-169.0
1335,4.363766666666667,4.713792734571796,162.0,-112.0
1336,4.620746666666666,4.15423020867642,98.0,-72.0
1337,4.557813333333334,6.065183387841823,128.0,-119.0
1338,4.278513333333334,8.056954123812583,189.0,-188.0
1339,4.164466666666667,6.837541156147871,202.0,-197.0
1340,4.209946666666666,6.1648197403091265,147.0,-178.0
1341,4.178053333333334,5.6040318561706846,188.0,-147.0
1342,4.048753333333333,4.227541711982083,103.0,-69.0
1343,4.3243,6.139578227055887,208.0,-137.0
1344,4.441653333333333,4.937370236335792,98.0,-105.0
1345,4.35076,4.6097970769431855,102.0,-97.0
1346,4.348346666666667,4.914472736734236,127.0,-93.0
1347,4.553893333333333,5.116319316993866,76.0,-68.0
1348,4.666506666666667,5.2501294545008586,147.0,-114.0
1349,4.579433333333333,4.504141678592859,80.0,-63.0
1350,4.55568,7.390034539048961,212.0,-167.0
1351,4.46582,5.3962121766079925,108.0,-94.0
1352,4.501053333333333,5.094073539031119,108.0,-105.0
1353,4.443946666666666,5.313171641224114,106.0,-98.0
1354,4.32602,5.134678184566883,117.0,-76.0
1355,4.27862,5.561661362349149,121.0,-121.0
1356,4.138113333333333,5.8738052445647115,131.0,-97.0
1357,4.378026666666667,4.664115585951627,115.0,-92.0
1358,4.361386666666666,4.905887632431597,99.0,-92.0
1359,4.352993333333333,4.690495607603656,96.0,-105.0
1360,4.577886666666667,4.748966626370662,106.0,-82.0
1361,4.583166666666667,6.817168996793545,191.0,-160.0
1362,4.69092,4.879595777995657,77.0,-82.0
1363,4.56414,7.2189376051790095,190.0,-153.0
1364,4.4699333333333335,5.170286343581761,83.0,-80.0
1365,4.540653333333333,4.857528652554331,87.0,-67.0
1366,4.61208,6.220897261436776,108.0,-89.0
1367,4.46604,5.921530248328542,109.0,-103.0
1368,4.530553333333334,7.09352958323536,192.0,-196.0
1369,4.521673333333333,5.920612915146891,121.0,-115.0
1370,4.62644,4.836378348527288,89.0,-74.0
1371,4.547713333333333,6.1679929527685635,109.0,-90.0
1372,4.514313333333333,7.050350807687915,239.0,-165.0
1373,4.375286666666667,6.190102478980474,131.0,-126.0
1374,4.36654,4.098790930951139,84.0,-77.0
1375,4.40172,7.233558589707592,162.0,-135.0
1376,4.317426666666667,6.181053983543411,229.0,-165.0
1377,4.2352533333333335,5.526201178189104,139.0,-166.0
1378,4.364966666666667,5.746972494294239,85.0,-102.0
1379,4.277166666666667,6.250485242176054,125.0,-151.0
1380,4.578913333333333,5.848362794389958,94.0,-106.0
1381,4.3568533333333335,5.832550256057707,119.0,-104.0
1382,4.203193333333333,5.306732850387251,110.0,-90.0
1383,4.4360333333333335,5.063529651120097,94.0,-71.0
1384,4.445666666666667,5.121556673301644,120.0,-109.0
1385,4.772913333333333,5.6335645814015045,143.0,-140.0
1386,4.63802,5.551921826884796,103.0,-97.0
1387,4.34598,7.694732780654813,217.0,-164.0
1388,4.26586,6.074633415678203,110.0,-105.0
1389,4.34076,7.2655447978804775,185.0,-199.0
1390,4.54198,7.481891753045796,189.0,-198.0
1391,4.60154,8.06899190435846,418.0,-328.0
1392,4.53378,6.103375070634963,164.0,-144.0
1393,4.496326666666667,5.2037736661348,68.0,-66.0
1394,4.511066666666666,10.17312902434234,406.0,-366.0
1395,4.494866666666667,6.420271680244165,157.0,-137.0
1396,4.430906666666667,5.349561062677259,83.0,-90.0
1397,4.32452,6.031284767408431,128.0,-122.0
1398,4.306686666666667,6.067332915321766,168.0,-130.0
1399,4.155106666666667,10.136765441469958,256.0,-233.0
1400,4.460793333333333,6.889844166378013,155.0,-151.0
1401,4.40788,6.6733118309331205,157.0,-157.0
1402,4.482446666666666,6.063701042841557,117.0,-95.0
1403,4.660793333333333,5.833307725508946,113.0,-95.0
1404,4.337386666666666,7.26999696855932,171.0,-226.0
1405,4.600986666666667,6.993621458021317,143.0,-157.0
1406,4.7139066666666665,5.202931008053318,79.0,-63.0
1407,4.5717,4.913298285944685,100.0,-107.0
1408,4.709086666666667,7.561867316437408,240.0,-222.0
1409,4.765106666666667,10.096699035369513,326.0,-234.0
1410,4.750906666666666,5.209175246428224,85.0,-87.0
1411,4.407413333333333,6.251362110719856,101.0,-113.0
1412,4.077533333333333,6.378176839020758,142.0,-158.0
1413,4.2496133333333335,6.16848335101381,146.0,-151.0
1414,4.318906666666667,8.960690105365956,351.0,-372.0
1415,4.471086666666666,6.5466090260343055,189.0,-150.0
1416,4.548806666666667,5.351395658348593,126.0,-83.0
1417,4.338293333333334,7.112970423782919,170.0,-178.0
1418,4.283313333333333,5.5759603804232665,143.0,-114.0
1419,4.383906666666666,7.196880873354159,143.0,-113.0
1420,4.528893333333333,9.357803996233649,249.0,-270.0
1421,4.544553333333333,6.8475013147607795,161.0,-173.0
1422,4.72154,6.287330930683932,130.0,-99.0
1423,4.546053333333333,7.4777259377248875,156.0,-109.0
1424,4.616153333333333,6.804267562116387,172.0,-114.0
1425,4.43268,7.267997902418294,138.0,-127.0
1426,4.496006666666666,5.536553838759115,108.0,-101.0
1427,4.5551,7.316782596108555,156.0,-128.0
1428,4.348433333333333,5.778066295848727,111.0,-104.0
1429,4.283473333333333,5.961056374271499,112.0,-117.0
1430,4.5322933333333335,5.636701957411082,100.0,-109.0
1431,4.346753333333333,9.03853270317211,299.0,-328.0
1432,4.566466666666667,7.9041701243662885,228.0,-259.0
1433,4.37616,5.7332715608471405,100.0,-88.0
1434,4.405446666666666,5.359955024183937,106.0,-111.0
1435,4.641273333333333,6.178324718179224,172.0,-145.0
1436,4.828733333333333,8.221804245378417,136.0,-120.0
1437,4.682306666666666,6.802700894317781,146.0,-114.0
1438,4.68794,7.605710850099214,206.0,-146.0
1439,4.773793333333334,22.52726778216229,745.0,-915.0
1440,4.7324866666666665,6.4401283464055545,123.0,-83.0
1441,4.73828,6.536678118841317,166.0,-132.0
1442,4.585146666666667,5.543201983127056,77.0,-61.0
1443,4.646146666666667,6.388885656947943,100.0,-108.0
1444,4.67894,5.965995119317348,103.0,-84.0
1445,4.47658,14.161510812510668,406.0,-361.0
1446,4.502166666666667,7.738256985675998,241.0,-177.0
1447,4.622193333333334,8.930876806134942,199.0,-197.0
1448,4.377113333333333,8.72529386738212,173.0,-151.0
1449,4.64134,132.5819693480039,3747.0,-2536.0
1450,4.648353333333334,9.790848977147666,183.0,-175.0
1451,4.667333333333334,6.768030604526745,120.0,-104.0
1452,4.549086666666667,4.21494194551474,117.0,-105.0
1453,4.318473333333333,4.435928228944937,146.0,-102.0
1454,4.18504,3.3542244812394117,42.0,-37.0
1455,4.18188,4.0246823045698505,86.0,-76.0
1456,4.372793333333333,3.7802002235393677,104.0,-85.0
1457,4.5289866666666665,3.0620378204162746,49.0,-45.0
1458,4.62248,3.5486113622867568,59.0,-49.0
1459,4.215513333333333,3.1405498069886035,53.0,-44.0
1460,4.33436,3.5979359394918125,73.0,-69.0
1461,4.49046,3.5959118258024243,94.0,-114.0
1462,4.65124,3.287215412417393,54.0,-46.0
