,ave,std,max,min,mad,kurt,skew,median,q01,q05,q95,q99,abs_mean,abs_std,abs_max,abs_min,abs_mad,abs_kurt,abs_skew,abs_median,abs_q01,abs_q05,abs_q95,abs_q99
739,4.35824,3.8471083648222253,90.0,-64.0,2.6012370026666662,32.053828812395864,0.04882073747093736,4.0,-4.0,-1.0,10.0,13.0,4.748306666666666,3.3538125747196226,90.0,0.0,2.353931747022222,38.49418659346286,3.4817046624975823,4.0,0.0,1.0,10.0,14.0
740,4.477106666666667,4.0476147440836066,73.0,-70.0,2.699714752355556,25.252716693935966,-0.08001913679064836,4.0,-5.0,-1.0,10.0,14.0,4.9252666666666665,3.48846519138214,73.0,0.0,2.411043373333334,29.51562500119131,3.2106932205149947,5.0,0.0,1.0,10.0,16.0
741,4.3303,3.774431995092671,79.0,-66.0,2.589782509333333,27.96630183095902,0.13693596551985027,4.0,-4.0,-1.0,9.0,13.0,4.7079,3.291426713944186,79.0,0.0,2.3486109839999996,33.6860377694984,3.1709435689508654,4.0,0.0,1.0,10.0,14.0
742,4.51638,3.9673563777883025,110.0,-114.0,2.6043041224,74.15501408465053,-0.033418142625111204,5.0,-4.0,-1.0,10.0,13.0,4.883606666666667,3.5054197815774537,114.0,0.0,2.3593953854222227,93.77159062058526,5.324635177373113,5.0,0.0,1.0,10.0,14.0
743,4.59088,4.136855679873235,96.0,-91.0,2.694204827733333,40.46373672431803,0.126584210225369,5.0,-5.0,-1.0,10.0,14.0,5.01716,3.6080233258598535,96.0,0.0,2.419318182933333,50.09663018218163,4.142407700267567,5.0,0.0,1.0,10.0,16.0
744,4.65718,2.981882021766781,33.0,-24.0,2.3134123685333328,2.4626275479082134,0.008451734836809869,5.0,-2.0,0.0,9.0,12.0,4.815206666666667,2.7193235780417346,33.0,0.0,2.165866595733333,1.6253080148522487,0.6308802038589959,5.0,0.0,1.0,9.0,12.0
745,4.705633333333333,3.26782896180268,59.0,-47.0,2.422503895111111,10.790022714150009,0.13864012883080326,5.0,-3.0,0.0,10.0,12.0,4.92214,2.9315891791257918,59.0,0.0,2.2377332301333337,10.802346419567318,1.4453273076323097,5.0,0.0,1.0,10.0,13.0
746,4.63114,4.460406738021597,212.0,-154.0,2.649921264533334,280.8061372669833,2.4490298646919135,5.0,-4.0,-1.0,10.0,13.0,5.029953333333333,4.005275239733286,212.0,0.0,2.3954004887999996,389.04493371606014,11.922395796177788,5.0,0.0,1.0,10.0,14.0
747,4.427486666666667,4.066665964681963,90.0,-73.0,2.730890664622223,30.40293813946394,-0.021249397724115666,4.0,-6.0,-1.0,10.0,15.0,4.888273333333333,3.499309282281087,90.0,0.0,2.4306947675555555,38.45880538421421,3.45720248332428,5.0,0.0,1.0,10.0,16.0
748,4.438846666666667,6.443964910496796,148.0,-148.0,3.2076524803555557,99.88553143833451,0.27225388690557706,4.0,-9.0,-1.0,10.0,18.0,5.303433333333333,5.753397450443553,148.0,0.0,2.891404189777777,126.93545136310465,8.724239240757093,5.0,0.0,1.0,11.0,24.0
749,4.408406666666667,4.479675335471269,97.0,-110.0,2.864457719555556,41.90942694428918,-0.23166865771188472,4.0,-7.0,-1.0,10.0,15.0,4.974566666666667,3.841248691961896,110.0,0.0,2.5273203142222225,55.23546028989738,4.392283152726677,5.0,0.0,1.0,10.0,18.0
750,4.461593333333333,3.685172379223527,88.0,-68.0,2.5865511738666664,27.912017632317557,-0.010642830930230652,4.0,-4.0,-1.0,10.0,13.0,4.799553333333333,3.2327352924428197,88.0,0.0,2.3457959464000004,32.329006696371415,2.8928959154293223,4.0,0.0,1.0,10.0,13.0
751,4.4847866666666665,4.410947547206909,97.0,-96.0,2.8278591738666665,48.05233775069506,-0.042066528510697074,4.0,-6.0,-1.0,10.0,15.0,5.00308,3.8129945501905627,97.0,0.0,2.496878556799999,62.7379521189531,4.784514061034225,5.0,0.0,1.0,10.0,17.0
752,4.632106666666667,3.985500435752125,66.0,-71.0,2.7025962225777778,21.34680192030845,0.003485796381819415,5.0,-5.0,-1.0,10.0,14.0,5.050066666666667,3.440555998438733,71.0,0.0,2.4229759226666667,24.699639922841026,2.806724801395774,5.0,0.0,1.0,10.0,16.0
753,4.552193333333333,5.789648750673332,151.0,-109.0,3.099523785600001,69.663864599107,-0.09411058932323821,5.0,-9.0,-1.0,10.0,19.0,5.322953333333333,5.090050477999343,151.0,0.0,2.808423531822222,88.46275444756083,6.875919781722527,5.0,0.0,1.0,11.0,24.0
754,4.512213333333333,5.107159489873921,152.0,-144.0,2.867659867022222,133.79487843511163,0.3585460093159303,4.0,-6.0,-1.0,10.0,15.0,5.07296,4.550625036884659,152.0,0.0,2.5709195008,175.01483349989203,9.063003801519736,5.0,0.0,1.0,10.0,17.0
755,4.508333333333334,4.016379559286445,85.0,-84.0,2.6330534444444447,47.65205628638803,-0.0015252201586815205,5.0,-4.0,-1.0,10.0,13.0,4.8992,3.529049313142804,85.0,0.0,2.3784050346666668,57.330181589618206,4.4488951579329195,5.0,0.0,1.0,10.0,14.0
756,4.540813333333333,4.731496259345582,101.0,-92.0,2.9341424712888893,42.076932338601196,0.12321323702101271,5.0,-7.0,-1.0,10.0,16.0,5.13224,4.082415586779494,101.0,0.0,2.6086500320000003,54.76617584958951,4.761512000511564,5.0,0.0,1.0,11.0,19.0
757,4.4537933333333335,4.362006242309298,137.0,-99.0,2.8076328215111115,52.93104773626337,0.3453581032266112,4.0,-6.0,-1.0,10.0,15.0,4.9667666666666666,3.767568204561584,137.0,0.0,2.4895318733333336,74.54148203716437,4.785425640589879,5.0,0.0,1.0,10.0,17.0
758,4.564226666666666,5.347881724030096,113.0,-112.0,3.0909691415111102,61.60850063664921,-0.24498605410830826,5.0,-9.0,-1.0,10.0,18.0,5.27904,4.643672444272076,113.0,0.0,2.7500259285333333,79.89603305015908,6.262980506013456,5.0,0.0,1.0,11.0,20.0
759,4.47914,4.596620394724116,108.0,-84.0,2.823696256266666,56.05747374328492,0.3864843716929548,4.0,-6.0,-1.0,10.0,15.0,5.006913333333333,4.015270811350937,108.0,0.0,2.510406389866667,72.90936775718255,5.552422093892791,5.0,0.0,1.0,10.0,17.0
760,4.717546666666666,4.176450215122673,101.0,-88.0,2.7531257073777775,41.21013149257121,0.027902750563139078,5.0,-5.0,-1.0,10.0,15.0,5.147666666666667,3.633109212796376,101.0,0.0,2.4846373333333336,51.77017627229477,4.021060435461485,5.0,0.0,1.0,10.0,16.0
761,4.750866666666667,5.017377177641107,109.0,-95.0,2.992646584,44.18280773795453,-0.03506906521527307,5.0,-8.0,-1.0,10.0,17.0,5.377533333333333,4.338997667844572,109.0,0.0,2.7022995777777776,55.72087894762602,5.01899164093889,5.0,0.0,1.0,11.0,20.0
762,4.66268,4.789340400251006,158.0,-144.0,2.914272001066666,98.8658709409623,0.013982195217538958,5.0,-7.0,-1.0,10.0,16.0,5.21912,4.1760167647779864,158.0,0.0,2.604828186666666,137.54730291214574,7.073013489128978,5.0,0.0,1.0,11.0,17.0
763,4.80666,6.209969678070579,156.0,-148.0,3.2050080480000003,78.31191634094826,0.5798219332670975,5.0,-10.0,-1.0,11.0,19.0,5.602273333333334,5.502924862879969,156.0,0.0,2.9332863016000004,100.60590963837933,7.438651336317488,5.0,0.0,1.0,11.0,25.0
764,4.968733333333334,5.076939455122916,127.0,-132.0,2.8380295626666663,100.76821064968873,-0.6108227443946364,5.0,-5.0,0.0,10.0,15.0,5.478626666666667,4.5219729656665235,132.0,0.0,2.640108490844445,121.1401167758907,7.5449763297527195,5.0,0.0,1.0,11.0,18.0
765,4.51772,4.583896386515212,114.0,-86.0,2.7967349754666664,52.200212948195784,0.2884462209950684,5.0,-6.0,-1.0,10.0,15.0,5.03728,4.005955215190826,114.0,0.0,2.5059366464000004,66.51501500137272,5.3068178793618985,5.0,0.0,1.0,10.0,18.0
766,4.59488,5.917355649802755,159.0,-141.0,3.1813500885333332,85.33847514484239,-0.32223507746252655,5.0,-9.0,-1.0,11.0,18.0,5.386546666666667,5.207022414813647,159.0,0.0,2.8568042014222224,110.21502414117244,7.618266014454363,5.0,0.0,1.0,11.0,22.0
767,4.70294,4.4476571249096235,98.0,-91.0,2.8432379789333337,47.647702584200374,-0.28107195370774773,5.0,-5.0,-1.0,10.0,15.0,5.184126666666667,3.8760930756720007,98.0,0.0,2.5629514543111114,57.81092878963758,4.634760414107089,5.0,0.0,1.0,10.0,16.0
768,4.826873333333333,5.266900931818609,150.0,-85.0,3.0684204520888887,55.31204367348703,0.36405421876375604,5.0,-8.0,-1.0,11.0,18.0,5.4920333333333335,4.569078212148152,150.0,0.0,2.7751870035555553,74.16687739636252,5.726993295971824,5.0,0.0,1.0,11.0,21.0
769,4.7507866666666665,4.908737789479776,128.0,-80.0,2.968691193066667,42.82466342452794,0.36925361725854133,5.0,-8.0,-1.0,10.0,17.0,5.356626666666667,4.239362047355633,128.0,0.0,2.678332041955555,57.00166428992604,4.845568524747016,5.0,0.0,1.0,11.0,21.0
770,4.90728,3.834118021745466,59.0,-49.0,2.650494730666667,13.982626854424485,-0.013376034049819093,5.0,-5.0,0.0,10.0,14.0,5.2556666666666665,3.3406290257331483,59.0,0.0,2.4409074222222222,13.946171480455327,2.0876147119877606,5.0,0.0,1.0,10.0,15.0
771,4.840033333333333,4.905932917064888,123.0,-107.0,3.000934475555556,45.612387719962406,-0.10500410579739446,5.0,-8.0,-1.0,11.0,17.0,5.451273333333333,4.216358329546875,123.0,0.0,2.707177639644444,60.19734847906575,4.787934210450199,5.0,0.0,1.0,11.0,20.0
772,4.928946666666667,5.912953958103538,125.0,-129.0,3.246806986488889,66.21533973225885,0.09320893711013388,5.0,-10.0,-1.0,11.0,19.0,5.71584,5.156225073195186,129.0,0.0,2.932968085333333,86.84317072284996,6.665535182234027,5.0,0.0,1.0,12.0,23.0
773,4.949986666666667,4.010472028626411,71.0,-65.0,2.7512674718222216,17.7563513328523,0.025703509138120625,5.0,-5.0,-1.0,10.0,15.0,5.328106666666667,3.492492996700843,71.0,0.0,2.526448106666667,19.06149239639501,2.424702182238788,5.0,0.0,1.0,11.0,16.0
774,4.910726666666666,6.194662172458244,157.0,-119.0,3.314653529422223,72.82510535481694,0.4557804904804923,5.0,-10.0,-1.0,11.0,20.0,5.747606666666667,5.427157079495243,157.0,0.0,2.994837261244444,96.99018974375501,7.140979658819177,5.0,0.0,1.0,12.0,25.0
775,4.7765933333333335,4.177993038784025,62.0,-52.0,2.8916208829333327,10.599078545533837,-0.04937565191852206,5.0,-6.0,-1.0,11.0,16.0,5.265993333333333,3.5412922996598146,62.0,0.0,2.580660908355555,11.318719121401312,2.0070139349469205,5.0,0.0,1.0,11.0,17.0
776,4.711413333333334,3.8781530831438045,75.0,-65.0,2.7330754048,16.253753954300965,0.03804701824760223,5.0,-5.0,-1.0,10.0,14.0,5.103106666666666,3.34600712098962,75.0,0.0,2.450926691911111,19.037358148129083,2.2272699797171116,5.0,0.0,1.0,10.0,15.0
777,4.90494,5.338179487191138,189.0,-129.0,2.906026948533334,157.3429645806625,1.5517952712283698,5.0,-6.0,-1.0,10.0,15.0,5.45426,4.77552160045829,189.0,0.0,2.6804708162666673,211.08391633508782,9.775505141730958,5.0,0.0,1.0,11.0,18.0
778,4.81216,4.008503867415917,56.0,-53.0,2.7992244906666666,13.768676346533173,0.008243409569940815,5.0,-5.0,-1.0,10.0,15.0,5.225586666666667,3.4522751112628876,56.0,0.0,2.5238178737777774,14.99678061516899,2.155412871549191,5.0,0.0,1.0,11.0,16.0
779,4.58722,6.4642899521316775,114.0,-103.0,3.456797558666666,50.56620294227602,-0.16414023657396398,5.0,-13.0,-2.0,11.0,22.0,5.58738,5.622343711234552,114.0,0.0,3.0981017973333334,64.27112940436605,6.123787994595886,5.0,0.0,1.0,12.0,28.0
780,4.89178,4.512974356731596,99.0,-81.0,2.883397813066667,42.062777697053754,0.5344848504472919,5.0,-6.0,-1.0,11.0,16.0,5.371406666666667,3.9299372408899447,99.0,0.0,2.6245500571555556,54.88599332637632,4.476036584245475,5.0,0.0,1.0,11.0,17.0
781,5.134726666666666,5.630315567974693,131.0,-101.0,3.2836819230222223,38.42276057336982,0.15643949041474114,5.0,-11.0,-1.0,11.0,21.0,5.89414,4.829588922457867,131.0,0.0,2.9451219090666663,50.32985579857074,4.829528984972998,5.0,0.0,1.0,12.0,24.0
782,5.024633333333333,5.285165347653805,84.0,-99.0,3.1795850559999996,32.40586635584005,-0.10318314499271188,5.0,-9.0,-1.0,11.0,19.0,5.726606666666667,4.5150679571349315,99.0,0.0,2.8595820774222225,40.28284964607578,4.322625226627458,5.0,0.0,1.0,12.0,22.0
783,5.006986666666666,5.13778102217106,102.0,-90.0,3.122249485511111,37.10703025510339,0.033518116439692915,5.0,-9.0,-1.0,11.0,19.0,5.664066666666667,4.402841282887446,102.0,0.0,2.818271626666667,47.99742361586919,4.505325294911873,5.0,0.0,1.0,12.0,21.0
784,5.2426466666666665,4.0744504663573435,67.0,-49.0,2.839880562666666,13.428893871835008,0.07607882643750563,5.0,-5.0,-1.0,11.0,16.0,5.62674,3.5250900434076993,67.0,0.0,2.5881551095999997,14.753397650576147,2.0536214759593836,5.0,0.0,1.0,11.0,16.0
785,5.063833333333333,7.204735342835153,137.0,-134.0,3.7797369622222217,51.370824862499816,0.3078847321867771,5.0,-15.0,-2.0,12.0,26.0,6.22014,6.233810294114284,137.0,0.0,3.3928028079999994,69.5003185547863,6.217275659824911,5.0,0.0,1.0,13.0,32.0
786,4.941786666666666,4.705324516794523,74.0,-77.0,3.0392674126222223,21.595783839131382,-0.06900699511863871,5.0,-8.0,-1.0,11.0,18.0,5.52424,4.00550446879129,77.0,0.0,2.7414328639999996,25.78132129741743,3.1528157607496783,5.0,0.0,1.0,11.0,20.0
787,4.80694,5.834253002152085,136.0,-96.0,3.3611327280000003,44.53375802209221,0.24122364199339963,5.0,-11.0,-2.0,11.0,21.0,5.66878,5.001005236812148,136.0,0.0,2.996069713866666,61.19304055985782,5.3735190085122975,5.0,0.0,1.0,12.0,25.0
788,4.8113866666666665,4.790879323671892,108.0,-76.0,3.148103531733333,22.443869002639016,0.21028732318378535,5.0,-8.0,-2.0,11.0,18.0,5.45384,4.0444470126430865,108.0,0.0,2.780563492266667,30.669639614411544,3.2983117685151573,5.0,0.0,1.0,11.0,19.0
789,4.996946666666667,7.716019759147958,199.0,-144.0,3.6761537596444454,90.85231527460664,0.5427664542607681,5.0,-12.0,-2.0,12.0,22.0,6.093186666666667,6.883271904264445,199.0,0.0,3.3347444712888894,116.3522490942618,8.472502717998784,5.0,0.0,1.0,12.0,30.0
790,4.836993333333333,6.645770329192647,181.0,-157.0,3.5985101957333328,89.47315869009212,0.2733240850993423,5.0,-12.0,-2.0,12.0,22.0,5.856366666666666,5.767639427875674,181.0,0.0,3.161715559555556,127.7791071478176,7.996544450165894,5.0,0.0,1.0,13.0,25.0
791,4.706253333333334,5.1645868549386185,100.0,-83.0,3.1968869969777782,32.285912751972944,0.13844650173716988,5.0,-9.0,-2.0,11.0,19.0,5.440626666666667,4.384211401839521,100.0,0.0,2.8291192115555557,43.863552915337436,4.30450390888668,5.0,0.0,1.0,11.0,21.0
792,4.83466,4.764427284523887,127.0,-109.0,3.047629882133334,46.72012984166911,-0.019370416254374266,5.0,-7.0,-1.0,11.0,17.0,5.42554,4.078869936179184,127.0,0.0,2.7246032493333323,64.8963706228421,4.5566367335094355,5.0,0.0,1.0,11.0,19.0
793,4.78778,6.104514540260495,171.0,-216.0,3.2719906858666663,140.98604903932215,-1.621909381410045,5.0,-9.0,-1.0,11.0,19.0,5.5931,5.376347436448999,216.0,0.0,2.9413749266666676,188.58573653482202,9.221615276055559,5.0,0.0,1.0,12.0,23.0
794,4.8447,4.94328077463056,104.0,-69.0,3.1265769720000005,24.020267330477918,0.1834298973490524,5.0,-9.0,-1.0,11.0,18.0,5.505753333333334,4.194493714900411,104.0,0.0,2.7908177307555557,31.292140484787396,3.582347165162575,5.0,0.0,1.0,11.0,21.0
795,4.8593866666666665,7.0225235252531055,182.0,-158.0,3.6091832177777774,90.6244795670977,0.4315558293895273,5.0,-13.0,-2.0,12.0,23.0,5.91968,6.155224442930814,182.0,0.0,3.218075584,125.23726972777996,8.128060082501829,5.0,0.0,1.0,12.0,28.0
796,4.80112,4.724713278606131,80.0,-59.0,3.0749179050666666,20.47553748804896,0.1447293535418828,5.0,-8.0,-1.0,11.0,18.0,5.43032,3.9856305146451625,80.0,0.0,2.727864612266667,26.779096272749463,3.2106142180326582,5.0,0.0,1.0,11.0,19.0
797,4.809853333333334,4.686269730391341,84.0,-77.0,2.968833122844444,33.07042694808018,0.006579314116531346,5.0,-7.0,-1.0,11.0,17.0,5.37076,4.031217189280038,84.0,0.0,2.6773100783999997,41.197514068764605,4.033489412854706,5.0,0.0,1.0,11.0,18.0
798,4.92254,4.563475150632063,98.0,-102.0,2.9283446562666673,46.664628961453616,-0.21412240686640324,5.0,-6.0,-1.0,11.0,16.0,5.419726666666667,3.9602063178807687,102.0,0.0,2.6560109400888887,58.23804085400519,4.503888422028359,5.0,0.0,1.0,11.0,17.0
799,4.58222,5.532612758630373,159.0,-123.0,3.205927960266667,83.46448750251798,0.13918385547768328,5.0,-9.0,-2.0,11.0,18.0,5.354206666666666,4.789463842336447,159.0,0.0,2.8238987878222224,118.3970637768701,7.266034983529688,5.0,0.0,1.0,11.0,21.0
800,4.948053333333333,5.051513799093625,99.0,-79.0,3.1793276444444456,32.466114275659194,0.0555824519342223,5.0,-8.0,-1.0,11.0,18.0,5.6082,4.306863099031401,99.0,0.0,2.8393849200000005,42.650925139214344,4.122005997130561,5.0,0.0,1.0,12.0,20.0
801,4.912773333333333,5.485235220783615,147.0,-99.0,3.220126321422222,51.317790287846556,0.012288886397092462,5.0,-10.0,-1.0,11.0,19.0,5.6583733333333335,4.712314285641582,147.0,0.0,2.888762144355556,69.8469846953595,5.463636467410859,5.0,0.0,1.0,12.0,23.0
802,4.99836,4.705650319707809,106.0,-73.0,2.9848198640000003,32.78895970867868,0.056963557570158,5.0,-7.0,-1.0,11.0,17.0,5.54948,4.041037069384207,106.0,0.0,2.711022373333333,41.83234532777716,3.883602127419969,5.0,0.0,1.0,11.0,19.0
803,4.900266666666667,5.618819306855451,121.0,-124.0,3.2708178560000003,50.671061633022454,0.17111357808356012,5.0,-10.0,-1.0,11.0,19.0,5.677573333333333,4.832064779879902,124.0,0.0,2.920335856711111,68.83583582695658,5.658484878107498,5.0,0.0,1.0,12.0,23.0
804,4.721273333333333,5.2250799153400225,120.0,-77.0,3.368406540444444,21.9083425055012,0.2289591828999024,5.0,-10.0,-2.0,11.0,19.010000000009313,5.53474,4.354133613276409,120.0,0.0,2.9340633015999993,32.06180507620158,3.450532590921487,5.0,0.0,1.0,12.0,22.0
805,4.867486666666666,6.211196133559001,122.0,-86.0,3.550949990577777,35.1837120303887,0.11089647211341545,5.0,-13.0,-2.0,12.0,23.0,5.858886666666667,5.286280355053274,122.0,0.0,3.147028321511111,47.544900666841826,4.907068365655351,5.0,0.0,1.0,13.0,27.0
806,4.856433333333333,5.63007340956281,103.0,-107.0,3.429355970222222,32.21803949083219,-0.13386179527438677,5.0,-10.009999999999991,-2.0,12.0,20.0,5.714646666666667,4.756619000016465,107.0,0.0,3.0158447687999996,43.18201542270365,4.399109333720461,5.0,0.0,1.0,12.0,23.0
807,4.899846666666667,5.140704765768225,88.0,-83.0,3.1024294602666664,39.63902080538121,-0.0332298127412868,5.0,-8.0,-1.0,11.0,18.0,5.5508066666666664,4.429880680286378,88.0,0.0,2.7957704768000005,49.66616008361972,4.773814711978795,5.0,0.0,1.0,11.0,20.0
808,5.173193333333334,9.72569798680954,259.0,-229.0,3.909458193422223,162.26020259384669,-0.34799487250346545,5.0,-14.0,-2.0,12.0,24.0,6.47038,8.91544797287366,259.0,0.0,3.6012163186666664,195.25508873205783,11.646518168961181,5.0,0.0,1.0,13.0,33.0
809,5.079486666666667,5.31289595063227,88.0,-83.0,3.3011786494222224,26.828159567806544,-0.00444283002537599,5.0,-9.0,-1.0,12.0,20.0,5.804433333333333,4.509606330477632,88.0,0.0,2.937360317777777,34.101178230442684,3.8498020628503453,5.0,0.0,1.0,12.0,22.0
810,5.095133333333333,5.152304981643302,78.0,-58.0,3.30154044,16.50861500635711,0.06894156512713236,5.0,-10.0,-2.0,12.0,20.0,5.820213333333333,4.3164446364013,78.0,0.0,2.9164547839999995,20.571805864750793,3.007880569626146,5.0,0.0,1.0,12.0,22.0
811,5.024226666666666,7.117026819472713,218.0,-189.0,3.6926237507555557,83.23247614479767,0.5580928700035366,5.0,-14.0,-2.0,12.0,24.0,6.121853333333333,6.198205752488851,218.0,0.0,3.301228061333334,118.27086346131536,7.642456466324096,5.0,0.0,1.0,13.0,29.0
812,4.961766666666667,4.985968706759184,131.0,-113.0,3.039212799111111,62.36938672024007,0.08518052777813426,5.0,-7.0,-1.0,11.0,17.0,5.544833333333333,4.328255406533674,131.0,0.0,2.7498686955555547,83.14323332196598,5.701422264445355,5.0,0.0,1.0,11.0,19.0
813,4.907873333333334,4.094302272593327,64.0,-52.0,2.8574140627555558,10.050180247007907,0.07620182120990662,5.0,-6.0,-1.0,11.0,16.0,5.347086666666667,3.5013091704287227,64.0,0.0,2.5808742470222223,11.050324966656518,1.8960526238101807,5.0,0.0,1.0,11.0,17.0
814,4.746213333333333,5.211464291049999,94.0,-82.0,3.2507259903999994,25.290194882194484,0.1236052159991068,5.0,-10.0,-2.0,11.0,19.0,5.50284,4.405065413635609,94.0,0.0,2.8741092607999996,33.422402604925686,3.837978421505617,5.0,0.0,1.0,12.0,22.0
815,4.90284,6.354726520582481,127.0,-145.0,3.5649359296000003,56.21240914590249,0.4441559467053442,5.0,-11.0,-2.0,12.0,21.0,5.8630933333333335,5.481282410257776,145.0,0.0,3.153771647288889,78.56706386022748,6.263630716981443,5.0,0.0,1.0,12.0,26.0
816,5.0853,4.654943791283771,74.0,-55.0,3.0559871493333333,17.49235811446261,0.1626292950613494,5.0,-7.0,-1.0,11.0,18.0,5.63542,3.9712441243854517,74.0,0.0,2.7533826301333337,20.94301988019496,2.8456919913023535,5.0,0.0,1.0,12.0,20.0
817,4.98076,6.0436650024339045,108.0,-93.0,3.634779148266667,26.24387411250638,0.1517702760963026,5.0,-12.0,-2.0,12.0,23.0,5.959666666666666,5.0809604075686305,108.0,0.0,3.1762466711111106,35.97381214907107,4.1564603250995225,5.0,0.0,1.0,13.0,26.010000000009313
818,4.859173333333334,4.876402332863198,69.0,-59.0,3.243973316266667,15.394129864418119,0.07983128083712372,5.0,-9.0,-2.0,11.0,18.0,5.547906666666667,4.075726809819619,69.0,0.0,2.849316529066667,19.92988849543591,2.7719799615550933,5.0,0.0,1.0,12.0,20.0
819,4.80174,5.783905485294323,132.0,-156.0,3.354169366133333,70.59326242784675,-0.12038065202357323,5.0,-10.0,-2.0,11.0,19.0,5.616406666666666,4.996617782315417,156.0,0.0,2.9771451564444438,97.89108051502468,6.589328881496616,5.0,0.0,1.0,12.0,22.0
820,4.7723933333333335,7.74353590342363,201.0,-158.0,3.9109306921777782,90.05194996560422,1.1490471477256348,5.0,-15.0,-3.0,12.0,24.0,6.0446333333333335,6.797087798087191,201.0,0.0,3.443140626222222,127.44720767185876,8.371715869526456,5.0,0.0,1.0,13.0,31.0
821,4.73332,7.514143432661515,158.0,-166.0,3.851441590933334,63.624575338252185,-0.2575052316024002,5.0,-16.0,-2.0,12.0,25.010000000009313,6.008173333333334,6.5397577671373455,166.0,0.0,3.407796336888888,85.067166808782,6.957770730452895,5.0,0.0,1.0,13.0,32.0
822,4.637906666666667,8.401773563755196,245.0,-168.0,4.358236510577778,67.64869807052897,0.744923892250937,5.0,-18.0,-4.0,13.0,28.0,6.283893333333333,7.253450350849278,245.0,0.0,3.812414071466666,100.50128777881227,7.222617391039556,5.0,0.0,1.0,15.0,35.0
823,4.508493333333333,6.411811127814706,149.0,-125.0,3.7051448399999996,42.14950516282072,-0.09369263348131718,5.0,-14.0,-3.0,12.0,23.0,5.650733333333333,5.4320318029891554,149.0,0.0,3.2196066835555555,60.2627158168841,5.392854361763803,5.0,0.0,1.0,13.0,27.0
824,4.730006666666666,6.598893889834318,159.0,-141.0,3.7103331632888885,69.26504505058502,0.6423147142561553,5.0,-12.0,-2.0,12.0,21.010000000009313,5.80018,5.681214700713498,159.0,0.0,3.2327941111999996,101.81777507007328,7.057851362223385,5.0,0.0,1.0,13.0,25.0
825,4.774666666666667,6.789263989289192,210.0,-149.0,3.6318313066666668,78.40736590682351,0.5019625205855848,5.0,-13.0,-2.0,12.0,22.0,5.84556,5.892444294099441,210.0,0.0,3.2108679722666658,112.26343792708539,7.430754952778295,5.0,0.0,1.0,13.0,27.0
826,4.733773333333334,6.503870029768789,203.0,-161.0,3.6142755578666668,84.34124869661996,0.17656013836616372,5.0,-12.0,-2.0,12.0,22.0,5.7674666666666665,5.607601199874179,203.0,0.0,3.174020245333333,124.26113566533691,7.417036133800676,5.0,0.0,1.0,13.0,26.0
827,4.6183266666666665,5.5037902768308955,102.0,-86.0,3.409506439022222,27.511010941912087,0.3464954389123435,5.0,-11.0,-2.0,11.0,20.0,5.498966666666667,4.624062587370652,102.0,0.0,2.969991885333334,39.54652504804731,4.207172303159121,5.0,0.0,1.0,12.0,22.010000000009313
828,4.7537,5.972763246829062,147.0,-140.0,3.376666878666667,59.526267706567104,-0.13313642388847552,5.0,-11.0,-2.0,11.0,20.0,5.63546,5.149086716013503,147.0,0.0,2.999863006933334,81.07743599428296,6.245025203552247,5.0,0.0,1.0,12.0,24.0
829,4.770913333333334,5.745024456100737,97.0,-78.0,3.5358708381333335,21.961043885539908,0.16181688898214058,5.0,-12.0,-2.0,12.0,21.0,5.726113333333333,4.793587308444909,97.0,0.0,3.0765495299555554,30.30413943292062,3.813796483202691,5.0,0.0,1.0,13.0,24.0
830,4.82446,6.10450878246971,103.0,-121.0,3.6468568072,31.457878351405263,0.13003153401623038,5.0,-12.0,-2.0,12.0,22.0,5.840153333333333,5.14130125516354,121.0,0.0,3.172509485066667,44.196529408553744,4.604749037116836,5.0,0.0,1.0,13.0,25.0
831,4.60192,5.0877498184287155,79.0,-75.0,3.2550549248000005,23.852804223693905,0.06033660916255961,5.0,-9.0,-2.0,11.0,18.0,5.363546666666666,4.277286810082446,79.0,0.0,2.8401506111999995,31.86222391278411,3.7061347336136397,5.0,0.0,1.0,11.0,21.0
832,4.6216333333333335,5.739717614535652,126.0,-113.0,3.5588041884444443,30.564785571460554,-0.132988228703255,5.0,-11.0,-2.0,12.0,21.0,5.5896333333333335,4.802060626869537,126.0,0.0,3.0759421177777777,43.41202867007153,4.306950210742897,5.0,0.0,1.0,12.0,23.0
833,4.650286666666666,6.052607549220131,125.0,-160.0,3.4625696035555555,57.18186079971247,-0.29090466047076646,5.0,-11.0,-2.0,11.0,20.0,5.579846666666667,5.208115974736187,160.0,0.0,3.0516962567111117,77.92643568923035,6.0930381104228895,5.0,0.0,1.0,12.0,24.0
834,4.740006666666667,5.836333085523945,209.0,-116.0,3.419887381511111,72.2321478951513,0.44560542897840394,5.0,-10.0,-2.0,11.0,20.0,5.607686666666667,5.008416663651172,209.0,0.0,3.020964153866667,108.84413095750209,6.376781143924062,5.0,0.0,1.0,12.0,23.0
835,4.714846666666666,6.2808702081818275,137.0,-152.0,3.567144091466666,59.61978666259627,0.22212956506662757,5.0,-11.0,-2.0,12.0,20.0,5.679313333333333,5.424430190484665,152.0,0.0,3.1336797716444442,82.65992091090412,6.438867210382178,5.0,0.0,1.0,12.0,24.0
