,mad,q01,q99,abs_mad,abs_q95,mad_mean_10,q01_mean_10,q05_mean_10,q95_mean_10,q99_mean_10
1112,3.3861611557333333,-10.0,20.0,3.004424127822223,12.0,1.6700994811253769,-3.8,1.6,8.1,13.6
1113,3.76395768,-14.0,24.0,3.3024320309333333,13.0,1.9341498501924173,-6.9,1.0,8.6,16.310000000000585
1114,4.146018445688888,-17.0,26.0,3.6421225544000007,14.0,2.2520292550833045,-9.3,0.3,9.1,18.6
1115,3.8220543466666665,-13.0,23.0,3.3062962538666665,13.0,1.984732726533257,-6.3,0.6,8.5,15.4
1116,2.939013288888889,-6.0,15.0,2.5600458835555555,11.0,1.3904872666751356,-1.6,1.7,7.3,10.6
1117,3.467648200888889,-12.0,21.0,3.015459544444444,12.0,1.7146805778964973,-5.5,1.0,7.7,13.8
1118,4.011556029866667,-17.0,26.0,3.519896636799999,13.0,2.127684552913352,-8.7,0.5,8.5,18.0
1119,4.360412097155556,-19.0,28.0,3.8158979776000006,15.0,2.332584357805634,-9.6,0.0,9.5,19.4
1120,3.530743864355556,-12.0,21.0,3.062945348,12.0,1.7880955609590599,-5.2,0.9,8.0,14.0
1121,3.324019719733333,-11.0,20.0,2.938162840000001,12.0,1.6339070140529546,-4.4,1.6,7.8,13.6
1122,3.5815210879999997,-11.0,21.0,3.085832286222222,13.0,1.7928287557431721,-4.6,1.0,8.3,13.9
1123,3.6473240504888897,-12.0,21.0,3.1443080693333334,12.0,1.8740143852464444,-5.3,0.7,8.2,14.1
1124,4.536847579555555,-19.0,29.0,4.011749039111111,15.0,2.5054249083961446,-10.5,-0.3,9.2,20.4
1125,3.9613648149333334,-15.0,25.0,3.404453739733333,14.0,2.031123964176989,-7.1,0.6,8.7,16.8
1126,3.7048016184000003,-12.0,22.0,3.2001745765333336,13.0,1.8641663611723414,-5.4,0.9,8.6,14.910000000000583
1127,4.089778214933333,-17.0,27.0,3.5353932879999994,14.0,2.1878882092953837,-9.5,0.2,8.6,18.4
1128,4.085908487999999,-17.0,26.0,3.5025427199999997,14.0,2.1641496479268127,-8.8,-0.2,8.9,17.4
1129,3.500734090666667,-12.0,20.0,3.044234869155555,12.0,1.7709157510881675,-5.4,0.9,7.6,13.9
1130,4.2012741532444435,-16.0,25.0,3.696321656888889,13.0,2.3277317300499942,-8.1,0.0,8.4,17.4
1131,4.128464145244444,-15.0,23.0,3.5254161600000007,14.0,2.2218072128403685,-7.3,-0.3,8.6,15.9
1132,4.332710411733333,-19.0,27.0,3.796115054577778,14.0,2.378279758333637,-10.20999999999999,-0.2,8.8,18.8
1133,3.539979507022222,-12.0,20.0,3.0330610613333335,12.0,1.733984599242898,-4.8,0.7,7.6,13.3
1134,4.063140123822222,-15.0,24.0,3.475136378666667,14.0,2.0927556784630506,-7.2,0.0,8.4,15.5
1135,3.534124800977778,-12.0,21.0,3.0534525813333335,12.0,1.763350893812528,-5.2,0.9,7.8,13.9
1136,3.1890544416,-8.0,18.0,2.7818301410666666,11.0,1.5628753307733414,-2.9,1.5,7.5,12.0
1137,3.5274594764444442,-12.0,21.0,3.0508977904000005,12.0,1.7871073319573592,-4.8,1.0,8.0,14.2
1138,4.389681941333334,-21.0,29.0,3.881837176355556,15.0,2.3210431191474314,-10.5,-0.1,8.7,19.0
1139,4.114205040888889,-17.0,26.0,3.5821677383111115,14.0,2.1626579907288743,-8.5,0.4,8.7,17.5
1140,3.562510090311112,-11.0,20.0,3.0488056402666666,12.0,1.781138625174033,-4.5,0.7,7.9,13.3
1141,3.7963659379555548,-14.0,22.0,3.279637127111111,13.0,1.9227589391641011,-6.3,0.6,8.2,15.0
1142,4.237060433333334,-16.0,25.0,3.7657758564444443,13.0,2.3424115438059077,-8.4,0.2,8.4,17.2
1143,3.5182890045333326,-11.0,20.0,2.9861174746666665,12.0,1.7317726309257742,-4.6,0.7,7.7,13.2
1144,3.7991827335111115,-13.0,22.0,3.267455083733333,13.0,1.9441719315794372,-6.0,0.5,8.3,14.7
1145,4.886886399822223,-23.0,31.0,4.5005710693333345,15.0,2.7820368142690466,-13.8,-0.6,8.8,21.2
1146,4.126789603200001,-18.0,26.0,3.6196682304000007,14.0,2.2082378396844398,-9.60999999999999,0.3,8.3,18.1
1147,3.7179310782222226,-13.0,21.0,3.157609998933333,12.0,1.884430154292344,-5.9,0.2,7.9,14.0
1148,3.322035217333333,-9.0,18.0,2.8262742338666658,11.0,1.6399170259883062,-3.6,0.8,7.5,12.1
1149,4.179170674400001,-17.0,26.0,3.6478273279999995,14.0,2.203064950014079,-8.7,0.1,8.4,17.2
1150,4.005793330133332,-17.0,26.0,3.4965500728000003,13.0,2.0543979965859798,-8.2,0.3,8.2,16.71000000000058
1151,3.706588965777778,-14.0,22.0,3.1989465,12.0,1.9243230228662924,-7.0,0.3,7.8,14.8
1152,3.676228236799999,-12.0,21.0,3.2141901968000006,12.0,1.8914810757819838,-5.5,0.8,7.9,14.2
1153,3.868429965511111,-14.0,24.0,3.360638777066666,13.0,1.9730801337218467,-6.4,0.6,8.3,15.7
1154,4.436374590933333,-20.0,29.0,3.8564791025777776,15.0,2.437269468175344,-11.7,-0.6,9.1,19.9
1155,4.580312250844445,-17.00999999999999,27.0,4.113596496533332,14.0,2.4947352537382903,-9.3,0.0,8.9,18.7
1156,4.397070033066665,-18.0,26.0,3.7332118303999997,15.0,2.3828364196588145,-9.0,-0.6,9.2,18.0
1157,3.9628922413333325,-14.0,23.0,3.4270434301333332,13.0,2.101802752977201,-7.2,0.3,8.5,16.1
1158,4.157562528000001,-16.0,25.0,3.5684948074666667,14.0,2.2283365442744127,-8.8,0.2,9.0,17.6
1159,4.040634261333334,-16.0,25.0,3.4924477175111113,14.0,2.0992943300732607,-7.6,0.3,8.6,16.8
1160,3.9196343471111117,-15.0,24.0,3.3741497045333335,13.0,2.0112029478334095,-7.2,0.3,8.5,16.0
1161,3.541814487466668,-11.0,20.0,3.0415507920000007,12.0,1.7263342822368428,-4.2,0.9,8.0,13.2
1162,3.9768165176000005,-14.0,24.0,3.3660753060444435,14.0,2.086479478372745,-6.8,0.2,8.8,15.9
1163,3.5557791872,-12.0,20.0,3.0465332993777783,12.0,1.8112639597679552,-5.4,0.6,7.9,13.8
1164,4.340759992888889,-19.0,27.0,3.734409507199999,15.0,2.306366142327495,-9.4,-0.5,9.0,17.9
1165,3.691198854133333,-13.0,21.0,3.1751810848888895,12.0,1.8748364321557807,-5.6,0.6,7.9,14.4
1166,3.7608808431111114,-14.0,22.0,3.2565789882666665,13.0,1.9383248760871605,-6.2,0.5,8.0,15.0
1167,3.6970686391111114,-14.0,22.0,3.1937453682666668,12.0,1.8528396913460716,-5.7,0.6,7.9,14.1
1168,4.200161616,-17.0,26.0,3.6375222528000006,14.0,2.189783556463555,-8.3,0.1,8.7,17.6
1169,4.063284725333333,-15.0,25.0,3.5185195823999997,14.0,2.1345811211611587,-7.2,0.6,8.9,16.7
1170,3.9448265416,-15.0,24.0,3.428931486577778,13.0,2.05940325999957,-7.2,0.7,8.7,16.6
1171,4.186969891733333,-17.0,26.0,3.7175523755555555,14.0,2.2348993189215225,-8.5,0.5,8.8,17.3
1172,4.042028461866666,-15.0,24.0,3.4897806287999997,14.0,2.0783599873786116,-6.7,0.6,8.8,16.3
1173,4.1359631623111115,-16.0,25.0,3.53553056,14.0,2.119399523370744,-7.4,0.2,8.8,16.7
1174,4.267976297066666,-17.0,27.0,3.7533375285333332,14.0,2.2443700442989174,-8.9,0.3,9.0,18.6
1175,4.854696969066666,-23.0,33.0,4.322316895644444,16.0,2.6642176935720454,-12.9,-0.4,9.8,22.4
1176,4.612680028266667,-21.0,30.0,4.018102638844445,16.0,2.4509204842214594,-10.9,-0.6,9.4,19.6
1177,3.833949437333333,-14.0,23.0,3.320290066133333,13.0,1.9610985762892001,-6.2,0.7,8.6,15.4
1178,3.8899535635555553,-13.0,23.0,3.3865537242666663,13.0,2.1106509426125477,-6.9,0.6,8.5,16.7
1179,4.728818726755556,-19.0,29.0,4.1741636,15.0,2.7406313965057523,-10.7,-0.5,9.7,20.1
1180,8.256537634133334,-52.0,62.0,8.60713787306667,26.0,5.207389867353033,-35.3,-3.7,12.8,44.0
1181,5.242849329333333,-24.0,33.0,4.603162679822222,18.0,2.989195067126953,-13.7,-1.5,10.4,22.6
1182,4.262133683466667,-17.0,26.0,3.675987841688889,14.0,2.206879176205268,-8.2,0.1,8.8,16.9
1183,4.503093508266666,-21.0,29.0,3.879486704,16.0,2.392640110919806,-10.9,-0.7,9.4,19.1
1184,5.656502905333333,-31.0,39.0,5.275863525777778,18.0,3.4383293754759605,-20.0,-1.5,10.3,28.9
1185,3.905351658666666,-16.0,24.010000000009313,3.3886026320000004,13.0,2.0146020779034477,-7.8,0.5,8.4,16.41000000000058
1186,3.8623081253333327,-14.0,23.0,3.263551808711111,13.0,1.9884808590245515,-6.3,0.2,8.5,15.1
1187,4.028096382222223,-17.0,27.0,3.537483790755556,13.0,2.121674269158716,-8.9,0.4,8.3,18.2
1188,3.046020886933333,-7.0,16.0,2.6369120142222218,11.0,1.4328623176086979,-1.9,1.5,7.2,10.5
1189,3.8884603504,-15.0,23.0,3.3272685857777775,13.0,1.9629601923253115,-6.6,0.3,8.3,15.0
1190,4.254601940088889,-20.0,28.0,3.7494002250666667,14.0,2.3068144210259915,-11.1,-0.2,8.4,19.7
1191,4.327475972177777,-17.0,25.0,3.791373457066667,14.0,2.3152359455964002,-8.9,-0.3,8.7,17.0
1192,3.506510807733334,-11.0,19.0,3.0403211366222225,12.0,1.761258304122632,-4.4,0.9,7.5,12.6
1193,4.398297897066666,-19.0,27.0,3.775290944,15.0,2.4083878613131615,-9.8,-0.7,8.9,18.1
1194,4.979026502577777,-22.0,31.0,4.422747249777778,17.0,2.735330847587852,-11.6,-0.8,9.9,20.6
1195,3.385275561955556,-9.0,18.0,2.9075463406222215,11.0,1.6675970356853775,-3.2,1.0,7.6,11.8
1196,3.862649090933333,-15.0,24.0,3.337715850133334,13.0,1.9807042193046707,-7.5,0.4,8.2,16.0
1197,4.418110378399999,-19.0,27.0,3.7688139947555555,15.0,2.3864735986938714,-9.9,-0.5,9.5,18.6
1198,4.239523839733333,-16.0,25.0,3.8728325581333336,13.0,2.3391302996773145,-8.6,0.9,8.6,18.4
1199,5.378336586666666,-26.0,33.0,5.038013412800001,16.0,3.1007535695056267,-15.509999999999991,-0.8,9.5,23.5
1200,4.051407281066667,-16.0,24.010000000009313,3.4910637702222216,14.0,2.1010744184952403,-7.7,0.2,8.5,16.4
1201,4.487426739555555,-20.0,29.0,3.9048379582222226,15.0,2.512781680773457,-11.9,-0.6,9.5,20.5
1202,4.840636639022222,-22.0,31.0,4.294823627733334,16.0,2.6372961693882826,-11.8,-0.6,9.5,20.7
1203,4.176713682488889,-18.0,27.0,3.600495746133333,14.0,2.178028310320781,-8.5,0.1,8.8,17.4
1204,5.010550396800001,-23.0,32.0,4.464983269066666,16.0,2.750808691122246,-12.70999999999999,-0.9,9.7,21.4
1205,4.313750854844445,-17.0,27.0,3.744970142133333,15.0,2.4093478400893815,-10.0,-0.1,9.3,19.3
1206,3.8040679554666665,-12.0,21.0,3.2805155066666662,13.0,1.9684661605594556,-5.5,0.6,8.6,14.8
1207,4.2105291605333335,-16.0,25.0,3.7583984597333333,13.0,2.2635905041960225,-8.5,0.4,8.5,17.6
1208,3.5348196706666664,-11.0,20.0,2.991253288533333,12.0,1.7805430093733923,-4.3,0.6,8.0,13.4
1209,4.218814702933333,-18.0,27.0,3.678098725511111,14.0,2.1932469152808114,-8.9,0.2,9.0,18.3
1210,3.908371888355555,-15.0,24.0,3.447673946666667,13.0,2.0411262123929883,-7.2,0.9,8.4,16.6
1211,4.544755939733333,-18.0,27.0,4.059741306488889,14.0,2.463324750324292,-9.2,0.2,9.2,18.7
1212,4.137167545777778,-17.0,25.0,3.620398714666665,14.0,2.198846863761136,-8.9,0.5,8.8,17.8
1213,4.304866538666667,-17.0,27.0,3.6875617637333336,15.0,2.294425577991649,-8.2,-0.1,9.8,18.2
1214,5.152453332533335,-23.0,33.0,4.734865138488889,16.0,2.9977658402822103,-13.6,-0.6,9.6,23.0
1215,4.210778120533334,-17.0,26.0,3.635447701333333,14.0,2.206430369674545,-8.3,0.0,8.6,16.9
1216,4.509891167288891,-20.0,29.0,3.9732292223999996,15.0,2.481638506380201,-11.5,-0.4,9.0,20.5
1217,4.4425233786666665,-19.0,27.0,3.8645022575111114,15.0,2.430846669302601,-10.5,-0.3,9.0,19.0
1218,4.765753153422222,-21.0,30.0,4.133065945244445,16.0,2.621469208956675,-11.4,-0.9,9.6,20.2
1219,3.8964,-14.0,23.0,3.365576012088889,13.0,2.040345240296926,-6.8,0.5,8.6,15.7
1220,4.210504078933334,-18.0,27.0,3.6947189079111116,14.0,2.260537708413741,-9.3,0.2,8.8,18.3
1221,3.8893715982222217,-14.0,23.0,3.3689233752,13.0,2.0062530540773116,-6.5,0.7,8.3,15.4
1222,3.836182104888889,-13.0,22.0,3.319449598577778,13.0,2.006831989920862,-5.9,0.7,8.5,15.5
1223,5.109081468266666,-22.0,32.0,4.504976446666666,17.0,2.8281035829332235,-11.6,-0.9,10.7,21.3
1224,3.7765195802666667,-13.0,22.0,3.265247675733333,13.0,1.9378757409036664,-5.7,0.8,8.5,15.0
1225,4.1131821283555565,-16.0,25.0,3.6567230976,14.0,2.1609927448609207,-7.8,0.8,8.6,17.1
1226,4.52000114,-20.0,29.0,3.947730203466667,15.0,2.4865411517466613,-11.0,-0.4,9.4,19.8
1227,3.452245640533333,-10.0,19.0,2.9399863822222225,12.0,1.7143850967598244,-3.6,1.0,8.2,12.7
1228,4.317424054755556,-17.0,26.0,3.7405914064000005,15.0,2.3528673252353722,-9.3,0.0,9.2,18.3
1229,4.118753809244444,-17.0,26.0,3.5713639164444446,14.0,2.1295044805514505,-7.809999999999991,0.5,8.9,17.5
1230,4.614584603733335,-19.0,28.0,3.975425458311111,16.0,2.4873173190706126,-9.9,-0.7,9.8,19.1
1231,4.322603779111112,-16.0,25.0,3.8398630799111104,14.0,2.4160800260074553,-8.6,0.3,8.8,18.0
1232,3.7503087328,-12.0,20.0,3.2377432300444444,12.0,1.987451995866899,-5.6,0.6,8.0,14.1
1233,4.650943369955555,-21.0,31.0,4.112325900799999,15.0,2.5487226385634485,-12.0,-0.3,9.4,21.3
1234,5.768045624711111,-29.0,39.0,5.334966069688888,18.0,3.2889097049334057,-17.5,-1.4,10.2,27.0
1235,3.868810732266667,-13.0,23.0,3.2980980808,13.0,1.9948213729745108,-6.2,0.4,8.7,15.6
1236,5.055086874666667,-25.0,35.0,4.5354627470222235,16.0,2.878128684031932,-14.8,-0.8,9.8,24.71000000000058
1237,4.0269692728888895,-14.0,24.0,3.4467455555555553,14.0,2.1021777816681815,-6.2,0.4,9.2,16.3
1238,6.086067723733334,-31.0,41.0,5.9490301755555555,19.0,3.6467986647646304,-19.2,-1.0,10.7,30.71000000000058
1239,4.127608270933333,-16.0,26.0,3.638095566222223,14.0,2.2025057121697733,-8.4,0.6,9.0,17.8
1240,4.9804148,-23.0,32.0,4.297410794666667,17.0,2.731948963845089,-12.8,-1.1,10.2,21.9
1241,3.933496678399999,-13.0,23.0,3.381151624533333,13.0,2.051582407640999,-5.8,0.5,8.6,15.1
1242,27.83620992888889,-247.0,279.0,39.48942846577777,93.0,19.1089007662688,-174.5,-22.6,32.1,198.03000000000173
1243,7.793117161244446,-41.0,52.0,6.8391120746666685,29.0,4.320853167456136,-22.0,-5.5,15.1,32.5
1244,3.5643246183111117,-10.0,20.0,3.0655223297777785,13.0,1.7248658972359288,-3.5,1.3,8.4,13.4
1245,3.1727843662222224,-7.0,17.0,2.7838934816000003,11.0,1.4962931618194295,-1.9,1.7,7.7,11.3
1246,3.333410810133334,-10.0,19.0,2.922145367466666,12.0,1.5558930841555503,-3.3,1.6,7.6,12.7
1247,2.700309500266666,-5.0,14.0,2.4158791645333335,10.0,1.1877492395795193,-0.7,2.0,6.6,9.2
1248,2.6207052771555555,-5.0,13.0,2.3669597184,10.0,1.122591739527413,0.0,2.2,6.5,8.6
1249,2.4641523819555555,-3.0,13.0,2.2542421016,10.0,1.0251802247896595,0.8,2.6,6.6,8.3
1250,2.475197812266667,-3.0,12.0,2.2727932696,9.0,1.0418907743065544,0.9,2.5,6.5,8.2
1251,2.5912936503999995,-4.0,14.0,2.343710593777778,10.0,1.13433674370341,-0.1,2.5,6.7,9.4
1252,2.615933247288889,-4.0,14.0,2.373083434666667,10.0,1.1446130359237041,-0.1,2.5,6.7,9.3
1253,2.6172291274666666,-4.0,14.0,2.3625658661333335,10.0,1.1283002311658592,0.1,2.3,6.7,9.1
1254,2.568139025688889,-4.0,13.0,2.333323197066667,10.0,1.0790673421430816,0.4,2.4,6.5,8.5
1255,2.4769487104000003,-4.0,12.0,2.257000632,9.0,1.05361187022698,0.5,2.3,6.5,8.2
1256,2.4997211877333334,-3.0,13.0,2.2987489795555556,10.0,1.0629532972090334,1.1,2.6,6.8,8.4
1257,2.6297549200000003,-4.0,13.0,2.417740157333333,10.0,1.1394324829960023,0.6,2.6,6.8,8.9
1258,2.648251276266666,-5.0,14.0,2.4339672074666665,10.0,1.1710503668415728,-0.5,2.6,7.0,9.8
1259,2.6650265591111113,-5.0,14.0,2.419953364622222,10.0,1.1590663770370502,-0.2,2.5,6.7,9.7
1260,2.350390468888889,-3.0,12.0,2.1851754873777773,9.0,0.9658857846569698,1.5,2.7,6.5,7.7
1261,2.503731442222222,-4.0,13.0,2.285547971555556,10.0,1.0522724160039623,0.7,2.6,6.6,8.6
1262,2.4416787630222223,-3.0,12.0,2.244166200533334,9.0,1.0133884998428933,0.9,2.5,6.5,8.0
1263,2.6298429402666668,-4.0,13.0,2.4155102346666664,10.0,1.1509502745828624,0.4,2.5,6.6,8.7
1264,2.757666122666667,-6.0,15.0,2.503705839466667,10.0,1.2289298077572282,-1.3,2.4,6.7,10.4
1265,2.2977228472,-2.0,12.0,2.1512765511111107,9.0,0.937014440199572,1.7,2.8,6.6,7.6
1266,2.3997227285333333,-3.0,12.0,2.220972279111111,9.0,0.9840354099422208,1.3,2.7,6.6,8.0
1267,2.4178580573333335,-3.0,12.0,2.2403375808,9.0,1.0105485531395129,1.2,2.5,6.4,7.7
1268,2.3116670981333334,-2.0,12.0,2.1573617845333337,9.0,0.9465773028553309,1.5,2.6,6.5,7.5
1269,2.4996779723555553,-4.0,13.0,2.280638608,9.0,1.0486898632483066,0.2,2.3,6.3,8.3
1270,2.5729778575999998,-4.0,13.0,2.3386485909333325,10.0,1.1114116127257785,0.2,2.5,6.7,9.0
1271,2.761882173866667,-6.0,15.0,2.5235454746666663,10.0,1.2502624601676087,-1.2,2.5,7.0,10.6
1272,2.256077802133333,-2.0,11.0,2.120227101866667,9.0,0.9018358533491262,1.7,2.6,6.3,7.2
1273,2.4308844639999996,-3.0,12.0,2.2479930427555557,10.0,1.0059040228170393,1.2,2.7,6.6,8.1
1274,2.3957364768,-3.0,12.0,2.2136893007999996,9.0,0.9823434783476317,1.2,2.6,6.5,8.0
1275,2.2992866899555557,-3.0,11.0,2.1441866965333327,9.0,0.9424183159785449,1.4,2.5,6.4,7.5
1276,2.5091559879999994,-4.0,13.0,2.2993201163555557,10.0,1.0673592738570363,0.8,2.5,6.7,8.6
1277,2.5443333439999996,-4.0,13.0,2.321576448,10.0,1.0860886732108663,0.5,2.4,6.5,8.4
1278,2.627781405333333,-5.0,14.0,2.3727135162666664,10.0,1.1399518527407242,0.2,2.4,6.8,9.2
1279,2.3658209722666665,-3.0,12.0,2.200363376266667,9.0,0.9807070654239722,1.4,2.5,6.4,7.6
1280,2.4311454741333334,-3.0,12.0,2.2453579841777773,10.0,1.045831312090236,1.0,2.6,6.7,8.3
1281,2.8158991133333333,-6.0,15.0,2.5069245275555545,10.0,1.2652599618404847,-1.4,2.1,6.8,10.4
1282,2.6240198733333333,-5.0,14.0,2.354997109244445,10.0,1.1578869912127747,-0.5,2.4,6.9,9.7
1283,2.5209060952888893,-4.0,13.0,2.2898899197333336,10.0,1.0677190135845085,0.5,2.6,6.8,8.7
1284,2.4028521914666667,-3.0,12.0,2.2091842488888886,9.0,0.9982400986048348,1.0,2.4,6.4,7.7
1285,2.9128324533333334,-7.0,16.0,2.6476143132444445,11.0,1.3306785566096837,-1.6,2.3,7.1,11.0
1286,3.1479914930666664,-10.0,20.0,2.8798381528888886,11.0,1.5239404829451009,-3.4,2.3,7.7,13.2
1287,2.5850511429333327,-4.0,13.0,2.380694937422222,10.0,1.1299715367031735,0.4,2.6,7.1,9.1
1288,2.4209957416888894,-3.0,12.0,2.2222996981333334,10.0,1.0092786269040477,1.0,2.6,6.6,8.2
1289,2.605227861333333,-4.0,13.0,2.375969213866666,10.0,1.154871356191873,0.3,2.3,6.5,8.5
1290,2.904462083555556,-7.0,16.0,2.6022281582222218,11.0,1.3159898762075812,-1.7,2.2,7.1,11.0
1291,2.9196985469333336,-7.0,17.0,2.633823733688889,11.0,1.3786769103726744,-2.0,2.2,7.3,11.5
1292,2.876517934933333,-6.0,16.0,2.5594796041777776,10.0,1.316935062319846,-1.3,2.1,7.1,10.6
1293,2.6824272440888888,-5.0,14.0,2.4286758300444444,10.0,1.1909352703184044,-0.5,2.0,6.5,9.1
1294,2.6866064085333337,-5.0,14.0,2.4204061968000006,10.0,1.2230603316723387,-0.5,2.3,6.7,9.4
1295,2.6451964662222225,-5.0,14.0,2.3875041699555557,10.0,1.1232442141775778,-0.3,2.3,6.6,8.9
1296,2.8527127640888885,-6.0,15.0,2.5689771178666665,10.0,1.2911498076576686,-1.5,2.2,7.0,10.7
1297,2.8582595821333334,-6.0,15.0,2.601034668977778,10.0,1.3301971121002982,-1.2,2.3,7.1,10.8
1298,2.7103021132444445,-6.0,15.0,2.4206753777777776,10.0,1.1897134732004822,-0.7,2.3,6.9,9.9
1299,2.631865936,-5.0,14.0,2.358657645511111,10.0,1.1516196911504406,-0.3,2.3,6.8,9.4
1300,2.5691430346666673,-4.0,13.0,2.325105963733333,10.0,1.1068977275291383,0.2,2.3,6.7,9.0
1301,2.5262870403555557,-4.0,13.0,2.2866868213333333,9.0,1.0965298098696772,0.1,2.1,6.4,8.4
1302,2.5299620695999994,-4.0,13.0,2.290124057866667,9.0,1.08927602924656,0.0,2.2,6.4,8.5
1303,2.8473888469333333,-7.0,16.0,2.508865217688889,10.0,1.2788091341546077,-1.609999999999991,1.9,6.8,10.3
1304,2.5428232248888896,-4.0,13.0,2.309323827555556,10.0,1.0934362466176681,0.4,2.3,6.6,8.4
1305,2.8223107114666663,-6.0,15.0,2.500950555733333,10.0,1.295749977572609,-1.5,1.9,6.9,10.3
1306,2.8836857053333333,-6.0,15.0,2.5606728936888885,10.0,1.3251222577671584,-1.509999999999991,1.9,6.8,10.2
1307,2.801239952888889,-6.0,15.0,2.4753495617777777,10.0,1.261956758232388,-1.5,1.9,6.8,10.1
1308,2.8997953678222217,-7.0,15.0,2.5850580319999996,10.0,1.401867483931349,-2.3,1.9,6.8,11.0
1309,2.742453606933334,-5.0,14.0,2.4452996447999995,10.0,1.2442995865020128,-0.9,2.1,6.9,10.1
1310,2.8033211558222217,-6.0,15.0,2.4903404778666665,10.0,1.2722413965297368,-1.4,2.0,6.8,10.2
1311,3.040710496000001,-8.0,17.0,2.688548299644445,11.0,1.3995221390584074,-2.5,1.8,7.0,11.1
1312,3.187053674933333,-10.0,19.0,2.8498585968,11.0,1.5067505530865128,-3.6,1.8,7.2,12.8
1313,2.8398763333333332,-6.0,16.0,2.556181408,10.0,1.2941401953912086,-1.4,2.2,7.1,10.7
1314,2.881907773511111,-6.0,15.0,2.568031247733334,10.0,1.3226967242318666,-1.1,2.0,7.2,10.3
1315,2.764511512,-5.0,14.0,2.462960499822223,10.0,1.2395858875239938,-0.7,2.0,6.8,9.5
1316,2.9250180586666668,-7.0,16.0,2.5686384151111117,10.0,1.3619438162216155,-1.8,1.8,7.0,10.6
1317,2.9771512796444446,-8.0,17.0,2.6072289824,11.0,1.4044206198184639,-2.8,1.7,7.0,11.5
1318,2.8775824266666667,-7.0,16.0,2.5462740257777776,10.0,1.3330634277989744,-1.7,1.9,7.0,10.7
1319,2.7754714600000003,-5.0,15.0,2.4715856743999995,10.0,1.2510886407374138,-0.7,2.1,7.1,10.0
1320,2.6897530496,-5.0,14.0,2.4084809877333333,10.0,1.1971827791703091,-0.2,2.3,7.0,9.5
1321,3.293065000888889,-11.0,20.0,2.8959654417777774,11.0,1.5838574525701994,-4.0,1.4,7.4,13.1
1322,2.531055838577778,-4.0,13.0,2.2908480746666666,10.0,1.088265086834888,0.5,2.2,6.7,8.5
1323,2.684495757333334,-5.0,14.0,2.394079512888889,10.0,1.2141381917587801,-0.6,2.0,6.8,9.4
1324,2.8578419391111107,-6.0,15.0,2.576380233866667,10.0,1.318107223294943,-1.3,2.2,7.0,10.6
1325,3.0626539841777767,-9.0,18.0,2.7447548093333336,11.0,1.485955067596451,-3.8,1.8,7.0,12.2
1326,2.6928618480000006,-5.0,14.0,2.395451414666666,10.0,1.1992560879421201,-0.6,2.0,6.8,9.2
1327,3.2411608361777775,-10.0,18.0,2.853578865333333,11.0,1.5726005684068467,-3.9,1.4,7.3,12.6
1328,2.5759860330666675,-5.0,13.0,2.314135379555556,10.0,1.1244968198990883,-0.2,2.0,6.5,8.6
1329,2.796479480266667,-6.0,15.0,2.4696405214222223,10.0,1.2511472141482345,-1.2,2.1,7.0,10.2
1330,2.757614001777778,-5.0,15.0,2.4505097386666663,10.0,1.2469004188947592,-0.8,2.2,7.2,10.0
1331,3.066887879111111,-9.0,18.0,2.694297907911111,11.0,1.4315944223547203,-3.0,1.7,7.2,11.9
1332,3.0125326869333335,-7.0,16.0,2.634793425955556,11.0,1.418057427901897,-2.3,1.6,7.1,10.9
1333,3.175239717511111,-9.0,18.0,2.784014473333333,11.0,1.5270534171437762,-3.5,1.5,7.4,12.2
1334,3.121883354666667,-9.0,18.0,2.794235504000001,11.0,1.4663987599143766,-3.0,2.0,7.4,12.4
1335,2.991685204888889,-7.0,16.0,2.602996975022222,11.0,1.4022335664999395,-1.9,1.6,7.1,10.6
1336,2.7595600071111113,-5.0,15.0,2.4684351900444446,10.0,1.273203596808084,-1.0,2.1,7.0,10.0
1337,3.278095112533333,-11.0,20.0,2.927730713244445,11.0,1.5926306370718673,-4.5,1.7,7.4,13.8
1338,3.748965321155556,-16.0,25.0,3.379292977777778,12.0,1.962991023936105,-8.4,0.9,7.7,17.5
1339,3.4280106382222226,-11.0,19.0,3.0069420917333334,11.0,1.7497603851604149,-4.7,1.0,7.4,13.3
1340,3.2404872010666663,-10.0,18.0,2.850479574755556,11.0,1.555235324826799,-3.5,1.4,7.0,11.9
1341,3.165013928177778,-9.0,17.0,2.758184747733333,11.0,1.524633238979998,-3.4,1.3,7.0,11.9
1342,2.780446437422222,-6.0,14.0,2.4572182909333335,10.0,1.2839197092007708,-1.6,1.5,6.5,9.7
1343,3.162710904,-9.0,18.0,2.822509622222222,11.0,1.560116565118061,-3.9,1.6,7.0,12.4
1344,3.034045340444444,-9.0,18.0,2.674772903466667,11.0,1.4115493646466244,-2.8,1.8,7.1,11.6
1345,2.933673430933333,-7.0,16.0,2.5713367324444443,10.0,1.3658265253327315,-1.9,1.7,7.0,10.5
1346,3.015120176,-8.0,16.0,2.6347833002666667,11.0,1.410963729528074,-2.6,1.6,7.0,11.1
1347,3.1969650535111107,-10.0,19.0,2.809059686755556,11.0,1.5208210419211858,-3.8,1.6,7.5,12.9
1348,3.0952157475555557,-8.0,18.0,2.7555315871999997,11.0,1.4707638650623907,-2.5,1.9,7.4,11.7
